transaction_amount,time_since_last_transaction,merchant_category,account_age,is_foreign_transaction,device_mismatch,is_fraudulent
15.63,9.4,hotel,644,0,0,0
34.8,4.62,hotel,433,0,0,0
5.21,40.78,atm,637,1,0,0
18.09,150.77,online_retail,435,0,1,1
5.37,12.85,entertainment,404,0,0,0
54.85,43.62,grocery,314,0,0,0
8.87,1.13,atm,504,0,0,0
15.27,18.97,pharmacy,637,0,1,0
62.84,12.34,pharmacy,536,0,0,0
2.0,40.23,online_retail,322,0,0,0
25.26,15.77,gas_station,321,0,0,0
41.35,11.69,grocery,183,0,0,0
11.24,89.4,pharmacy,545,0,0,0
0.82,0.76,gas_station,276,0,0,0
15.61,111.92,gas_station,587,0,0,0
8.12,1.26,other,363,0,0,0
36.81,18.45,restaurant,174,1,0,0
55.25,1.08,other,154,0,0,0
13.46,53.98,airline,151,0,0,0
261.65,6.5,atm,147,0,0,0
19.68,23.94,grocery,653,0,0,0
364.13,8.75,pharmacy,599,0,0,0
22.99,65.95,pharmacy,552,0,0,0
4.22,50.73,other,444,0,0,0
10.37,58.14,airline,313,0,0,0
3.96,41.48,hotel,715,0,0,0
13.83,41.49,hotel,136,0,0,0
6.15,10.24,hotel,94,0,0,0
5.53,6.1,airline,500,0,0,0
6.77,27.89,grocery,581,0,1,0
20.62,0.1,hotel,279,0,0,0
9.14,7.78,airline,463,0,1,0
12.22,19.72,atm,115,0,0,0
21.86,0.56,entertainment,199,0,0,0
31.88,3.59,other,459,0,0,0
12.04,4.76,online_retail,391,0,1,1
30.82,2.18,atm,278,0,0,0
69.82,14.67,pharmacy,630,0,0,0
14.85,8.97,hotel,623,1,0,0
299.27,3.78,atm,41,0,0,0
247.18,43.74,airline,526,0,0,0
8.42,79.11,hotel,558,0,0,0
16.98,2.46,pharmacy,416,0,0,0
51.06,4.76,online_retail,174,0,0,0
38.52,18.59,pharmacy,91,0,0,0
54.37,29.85,restaurant,143,0,0,0
4.19,24.04,online_retail,461,0,0,0
22.35,26.63,online_retail,223,0,0,0
7.52,21.72,grocery,152,0,1,1
1047.73,6.58,hotel,498,0,0,0
14.19,34.44,online_retail,315,0,0,0
294.83,70.52,gas_station,30,0,0,0
351.33,44.12,grocery,233,0,0,0
27.69,59.2,other,289,1,0,0
14.63,11.15,other,33,0,0,0
13.55,23.57,pharmacy,158,0,0,0
7.58,24.03,pharmacy,676,0,0,0
13.64,4.82,atm,486,0,0,0
21.31,10.99,other,228,0,0,0
3.15,7.2,other,647,1,0,0
15.91,0.68,gas_station,353,0,0,0
29.7,19.46,gas_station,484,0,0,0
17.5,6.27,pharmacy,485,0,0,0
62.27,22.77,online_retail,511,0,0,0
93.38,1.86,hotel,252,0,0,0
5.31,19.56,grocery,522,0,0,0
14.84,9.72,entertainment,377,0,0,0
20.43,30.03,entertainment,485,0,0,0
12.69,21.55,airline,312,0,0,0
12.44,5.13,entertainment,411,0,0,0
9.31,61.92,airline,333,0,0,0
3.52,2.16,pharmacy,373,0,0,0
5.99,1.77,hotel,146,0,0,0
51.34,6.66,other,806,0,0,0
21.37,23.13,grocery,352,0,0,0
31.93,19.99,restaurant,477,0,0,0
6.39,9.83,other,88,0,0,0
6.91,8.45,pharmacy,299,0,0,0
93.54,2.5,pharmacy,450,0,0,0
89.41,35.4,hotel,613,0,1,0
22.23,83.33,gas_station,311,0,0,0
12.92,11.91,atm,290,0,0,0
26.93,4.01,online_retail,30,0,0,0
77.96,1.55,restaurant,224,0,0,0
3.87,54.1,airline,247,0,0,0
12.53,0.03,entertainment,473,0,0,1
14.01,13.85,pharmacy,770,0,0,0
15.94,8.22,online_retail,540,0,0,0
44.05,144.49,hotel,271,0,0,0
7.16,36.41,restaurant,30,0,0,0
1.6,8.39,other,478,0,0,0
12.24,0.22,other,502,0,0,0
12.33,57.23,online_retail,262,0,0,0
15.33,3.08,grocery,81,0,0,0
4.01,42.09,hotel,159,0,0,0
11.4,4.97,other,213,0,0,0
27.68,11.54,restaurant,259,0,0,0
102.31,1.91,other,436,0,0,0
142.34,67.64,restaurant,544,0,0,0
1.99,24.05,other,228,0,0,0
1.72,19.73,other,452,0,0,0
8.22,13.34,pharmacy,423,0,0,0
15.28,0.69,airline,270,0,0,0
11.28,26.62,entertainment,405,0,0,0
23.49,21.75,hotel,37,0,0,0
82.55,9.93,online_retail,780,0,0,0
33.31,3.52,online_retail,354,0,0,0
15.57,11.04,online_retail,293,0,0,0
13.05,5.35,entertainment,146,0,0,0
33.45,29.02,online_retail,226,0,0,0
7.79,40.67,gas_station,304,0,0,0
7.44,9.68,online_retail,713,0,0,0
4.7,43.86,hotel,690,0,0,0
2114.65,3.14,pharmacy,620,0,0,0
20.13,16.76,grocery,492,0,0,0
6.74,31.74,hotel,579,0,0,0
51.37,6.68,other,625,0,1,1
13.14,48.62,airline,424,0,0,0
64.55,9.45,restaurant,317,0,0,0
407.22,53.15,hotel,383,0,0,0
9.47,33.79,restaurant,30,1,0,0
6.71,55.6,pharmacy,259,0,0,0
81.02,6.03,restaurant,190,0,0,0
8.51,9.66,atm,404,0,0,0
248.05,1.97,entertainment,603,0,0,0
4.93,38.87,online_retail,106,0,0,0
578.18,26.16,hotel,167,0,0,0
43.61,1.24,hotel,458,0,0,0
29.26,7.73,gas_station,442,0,0,0
16.9,4.44,airline,30,0,0,0
5.65,13.61,online_retail,570,1,1,1
8.66,190.22,restaurant,374,1,0,0
23.29,7.89,airline,189,0,0,0
3.25,17.36,pharmacy,348,0,0,0
3.57,9.21,restaurant,216,0,0,0
51.28,23.05,other,30,0,0,0
11.9,40.07,pharmacy,219,0,0,0
127.75,0.97,hotel,637,0,0,0
4.56,28.21,pharmacy,658,1,0,0
109.87,14.39,atm,537,0,0,0
66.37,24.55,airline,382,0,0,0
76.33,14.33,entertainment,795,0,0,0
32.55,7.82,grocery,342,0,0,0
203.96,10.35,grocery,271,0,0,0
15.27,10.65,other,413,0,0,0
8.66,6.98,atm,91,0,0,0
90.76,0.0,entertainment,69,0,0,1
33.76,13.01,hotel,242,0,0,0
47.5,1.22,pharmacy,369,0,0,0
58.48,17.26,other,233,0,0,0
26.75,61.22,other,505,0,1,0
16.33,8.51,airline,631,0,0,0
10.03,16.33,gas_station,289,0,1,1
32.41,1.91,gas_station,291,0,0,0
26.53,2.37,atm,304,0,0,0
12.09,0.87,gas_station,335,0,0,0
28.44,12.86,grocery,391,0,0,0
8.03,25.62,hotel,280,0,0,0
55.31,51.81,restaurant,305,0,0,0
25.95,36.94,grocery,384,0,0,0
7.9,17.03,atm,156,1,0,0
21.72,7.55,gas_station,264,1,0,0
17.97,47.15,grocery,635,0,0,0
39.95,23.42,airline,478,0,0,0
137.28,14.47,atm,368,0,0,0
80.64,4.67,online_retail,253,0,0,0
55.14,29.41,online_retail,627,0,0,0
97.39,67.57,atm,216,0,0,0
823.5,25.97,restaurant,449,0,0,0
6.64,21.81,restaurant,30,0,0,0
6.21,33.93,restaurant,111,0,0,0
35.32,16.01,airline,667,0,0,0
99.1,8.34,airline,256,1,0,0
7.11,16.11,airline,197,0,0,0
37.22,59.52,entertainment,576,0,1,1
11.86,22.12,restaurant,272,0,0,0
6.8,1.75,restaurant,568,0,0,0
5.18,16.18,gas_station,636,0,0,0
11.71,23.53,online_retail,101,1,0,0
43.41,19.6,pharmacy,559,0,0,0
22.68,31.24,hotel,462,0,0,0
23.73,2.82,gas_station,432,0,0,0
33.27,12.44,pharmacy,404,0,0,0
65.24,9.75,gas_station,65,0,0,0
13.29,23.41,grocery,222,0,0,0
32.04,15.11,online_retail,161,0,0,0
30.53,25.34,entertainment,389,1,0,0
16.5,1.97,other,258,0,0,0
58.7,28.67,atm,490,0,0,0
176.6,5.46,airline,421,0,0,0
173.22,13.52,grocery,227,0,0,0
135.15,9.4,hotel,475,0,0,0
12.71,13.8,airline,432,0,0,0
2663.91,22.76,atm,375,0,0,0
90.64,21.08,pharmacy,30,0,0,0
24.64,31.19,other,259,0,0,0
13.33,3.45,online_retail,353,0,0,0
1.64,0.0,airline,259,0,0,0
14.15,26.03,grocery,30,0,0,0
25.06,11.76,pharmacy,172,0,0,0
7.03,6.74,entertainment,337,0,0,0
25.15,44.58,other,329,0,0,0
12.06,40.02,entertainment,635,0,1,0
3.01,16.59,online_retail,525,0,0,0
20.1,31.46,entertainment,518,0,0,0
1009.85,3.4,pharmacy,71,0,0,0
24.54,96.71,pharmacy,350,0,0,0
3.11,4.09,atm,377,0,0,0
31.27,1.03,pharmacy,224,0,0,0
7.32,22.31,airline,155,0,0,0
123.47,31.82,airline,438,0,0,0
100.31,23.49,hotel,504,0,0,0
6.84,12.44,hotel,418,0,0,0
7.46,2.95,airline,44,0,0,0
7.38,6.6,restaurant,776,0,0,0
5.35,24.23,atm,480,0,0,0
10.52,43.62,airline,92,0,0,0
12.42,36.72,gas_station,387,0,0,0
2.86,17.99,gas_station,455,0,0,0
12.46,1.05,gas_station,593,0,1,1
23.07,8.61,other,329,0,0,0
109.47,8.41,entertainment,394,0,0,0
32.34,78.19,hotel,281,0,0,0
11.29,25.72,restaurant,462,0,0,0
36.0,3.4,atm,410,0,0,0
36.42,1.0,airline,611,0,0,0
210.19,17.43,atm,486,0,0,0
8.52,11.52,hotel,301,1,0,0
22.06,41.08,hotel,170,0,0,0
13.63,2.42,atm,616,0,0,0
0.5,13.82,gas_station,589,0,0,0
108.0,28.15,pharmacy,138,1,0,0
7.25,60.94,other,951,0,0,0
53.92,35.29,airline,254,0,0,0
34.98,45.09,atm,101,0,0,0
42.36,67.49,atm,282,0,0,0
180.62,20.24,entertainment,370,0,0,0
4.86,92.87,atm,431,0,0,0
53.83,31.7,online_retail,82,0,0,0
35.09,8.91,restaurant,472,1,0,0
33.77,30.15,other,32,0,0,0
51.64,29.45,gas_station,807,0,0,0
9.69,66.67,online_retail,454,0,0,0
2.03,1.17,airline,404,0,0,0
10.36,7.15,pharmacy,294,0,0,0
19.04,47.23,gas_station,331,0,0,0
54.98,11.28,restaurant,155,0,0,0
11.67,28.83,airline,545,0,0,0
3.31,12.99,restaurant,122,0,0,0
43.36,55.41,online_retail,165,0,0,0
3.58,8.92,hotel,536,0,0,0
10.92,26.08,other,280,0,0,0
31.15,0.74,hotel,733,0,0,0
32.92,27.68,airline,379,0,0,0
10.76,41.28,other,200,0,0,0
639.43,37.03,other,394,0,0,0
12.86,42.64,online_retail,291,0,0,0
5.3,0.12,pharmacy,812,0,0,0
42.3,10.74,pharmacy,571,0,0,0
57.55,6.37,grocery,30,0,0,0
26.01,13.28,restaurant,223,0,0,0
29.05,21.61,airline,357,1,0,0
29.17,62.49,gas_station,632,1,0,0
10.31,9.06,pharmacy,259,1,0,0
25.58,12.93,gas_station,419,0,0,0
77.02,22.98,restaurant,572,1,0,0
33.13,35.27,airline,421,0,0,0
15.09,2.94,pharmacy,208,0,0,0
9.2,28.17,pharmacy,456,0,0,0
78.84,26.97,atm,340,0,0,0
11.76,5.39,atm,503,0,0,0
19.02,13.1,grocery,289,0,0,0
2.72,109.83,atm,148,0,0,0
23.95,7.66,gas_station,267,0,0,0
60.58,8.63,grocery,467,0,0,0
16.86,91.57,airline,356,0,0,0
12.06,20.58,atm,615,0,0,0
42.96,3.43,restaurant,495,0,0,0
78.61,21.53,hotel,406,0,0,0
11.11,1.82,entertainment,219,0,0,0
7.97,16.49,hotel,551,0,0,0
7.05,30.48,entertainment,110,0,0,0
80.74,20.08,online_retail,370,0,0,0
27.72,47.29,hotel,607,0,0,0
8.73,23.08,grocery,34,0,0,0
52.17,5.61,pharmacy,290,0,0,0
546.51,7.29,gas_station,268,0,0,0
10.58,9.25,hotel,506,0,0,0
6.08,3.77,online_retail,451,0,0,0
43.23,56.37,online_retail,592,0,0,0
8.53,49.03,other,543,0,0,0
20.36,18.29,atm,469,0,0,0
102.97,9.65,hotel,483,0,0,0
18.49,16.83,atm,490,1,0,0
96.42,7.2,pharmacy,486,0,0,0
20.72,46.95,other,491,0,0,0
14.82,54.13,online_retail,409,0,0,0
49.19,3.59,grocery,400,1,0,0
204.53,0.19,restaurant,272,0,0,0
49.32,70.77,entertainment,723,0,0,0
16.43,10.19,pharmacy,30,0,0,0
12.04,31.42,atm,393,0,0,0
13.73,1.24,online_retail,314,0,0,0
22.38,90.06,restaurant,286,0,0,0
54.11,15.96,restaurant,177,0,0,0
45.2,11.07,gas_station,171,0,0,0
16.83,3.69,atm,279,0,0,0
9.18,45.94,airline,359,0,0,0
13.31,36.41,airline,100,0,0,0
19.86,17.58,other,218,0,0,0
7.33,7.57,entertainment,379,0,0,0
27.67,96.57,grocery,724,0,0,0
36.05,15.31,hotel,317,0,0,0
9.14,18.66,hotel,584,1,0,0
10.86,48.11,restaurant,619,1,0,0
26.96,2.46,pharmacy,124,0,0,0
14.89,7.5,pharmacy,286,0,0,0
7.32,9.09,other,365,0,0,0
23.98,37.44,restaurant,196,0,0,0
25.92,17.29,hotel,208,1,0,0
2.69,3.53,atm,562,0,0,0
39.52,30.81,gas_station,794,0,0,0
66.9,39.74,other,546,0,0,0
39.41,39.06,airline,572,0,0,0
16.25,24.63,atm,54,0,0,0
13.78,50.95,gas_station,83,0,0,0
8.84,38.62,entertainment,304,0,0,0
106.77,56.57,atm,528,0,0,0
82.16,6.62,restaurant,270,0,0,0
34.07,74.07,online_retail,643,0,0,0
18.25,4.36,gas_station,30,0,0,0
40.87,113.59,restaurant,387,0,0,0
6.26,6.74,pharmacy,227,0,0,0
20.49,2.52,other,608,0,0,0
52.24,6.76,airline,187,0,0,0
13.5,8.26,other,30,0,0,0
3.71,28.14,gas_station,349,0,0,0
21.67,14.8,gas_station,273,0,0,0
6.93,21.63,other,101,0,0,0
6.37,14.68,entertainment,534,0,0,0
1.62,9.85,grocery,125,0,0,0
7.5,28.77,grocery,106,0,0,0
54.31,12.65,online_retail,212,0,0,0
18.31,25.99,airline,452,0,0,0
60.14,7.54,other,505,0,0,0
14.92,2.28,hotel,462,0,0,0
6.86,12.37,restaurant,239,0,0,0
33.4,1.2,online_retail,934,0,0,0
5.03,70.14,gas_station,205,1,0,0
17.26,20.32,gas_station,107,0,0,0
18.6,22.12,atm,951,0,0,0
37.99,40.8,other,246,0,0,0
693.42,12.81,pharmacy,271,0,0,0
71.53,25.0,pharmacy,573,0,0,0
30.04,6.87,airline,183,1,0,0
36.63,34.17,entertainment,550,0,0,0
12.72,18.79,airline,379,1,0,0
80.25,52.75,airline,643,0,0,0
81.84,55.05,airline,554,0,0,0
71.17,42.33,airline,463,0,0,0
3.95,23.9,online_retail,494,1,0,0
54.1,60.06,pharmacy,482,0,0,0
20.45,8.87,grocery,652,0,0,0
72.94,0.54,gas_station,1102,1,0,0
2.01,12.89,entertainment,534,0,0,0
2.41,27.01,entertainment,159,0,0,0
23.79,119.17,online_retail,225,0,1,1
128.47,57.26,airline,444,0,0,0
41.23,10.53,entertainment,188,0,0,0
97.5,65.74,other,30,0,0,0
8.37,10.46,online_retail,640,0,0,0
187.28,19.58,hotel,30,0,0,0
97.5,1.41,hotel,283,0,0,0
12.93,6.72,atm,71,0,0,0
14.25,19.98,restaurant,504,0,0,0
14.53,43.64,restaurant,539,0,0,0
18.07,6.02,grocery,471,0,0,0
37.04,13.51,pharmacy,633,0,0,0
1.69,10.71,pharmacy,151,0,0,0
27.97,20.4,hotel,435,0,0,0
12.06,11.57,gas_station,30,0,0,0
6.18,3.11,grocery,327,0,0,0
177.83,1.1,gas_station,374,1,0,0
44.74,1.54,entertainment,300,0,0,0
46.62,9.8,entertainment,735,0,0,0
18.26,90.51,atm,320,0,0,0
36.06,42.16,atm,337,0,0,0
49.91,54.12,airline,754,0,0,0
38.37,44.11,hotel,439,0,0,0
14.37,8.06,hotel,511,0,0,0
47.64,5.48,hotel,100,0,0,0
45.65,4.81,entertainment,30,1,0,0
9.52,7.61,gas_station,30,0,0,0
183.38,33.37,atm,63,0,0,0
31.68,5.84,gas_station,275,0,0,0
11.77,4.24,entertainment,104,0,0,0
57.13,24.52,entertainment,391,0,0,0
131.42,21.08,atm,611,0,0,0
411.32,23.48,online_retail,359,0,0,0
18.4,34.65,restaurant,701,0,0,0
37.68,148.45,entertainment,475,0,0,0
20.32,22.46,hotel,300,0,0,0
12.21,85.56,online_retail,394,0,0,0
7.16,27.33,other,346,0,0,0
4.71,3.65,online_retail,398,0,0,0
49.3,49.44,airline,696,0,0,0
76.92,11.2,atm,400,0,0,0
1.78,25.46,other,780,1,0,0
27.57,0.79,airline,438,0,0,0
27.57,20.0,airline,560,0,0,0
12.87,16.06,grocery,113,0,0,0
12.7,47.2,pharmacy,196,0,0,0
42.09,45.73,online_retail,30,0,0,0
35.01,40.9,hotel,311,0,0,0
8.84,18.06,restaurant,144,0,0,0
61.28,10.23,entertainment,294,0,0,0
60.51,17.11,gas_station,265,0,0,0
51.15,16.17,airline,486,0,0,0
23.37,25.97,pharmacy,395,0,0,0
34.71,25.37,airline,202,0,0,0
3.76,3.4,other,518,1,0,0
16.55,14.76,online_retail,44,0,0,0
64.78,10.62,other,119,0,0,0
5.35,1.89,online_retail,381,0,0,0
154.93,24.61,grocery,295,0,0,0
17.04,3.82,grocery,252,0,0,0
14.99,2.32,restaurant,499,0,1,0
10.26,53.16,other,626,0,0,0
3.24,130.7,other,283,0,0,0
6.99,33.18,grocery,641,0,0,0
13.08,16.79,restaurant,274,0,0,0
23.73,22.99,entertainment,224,0,0,0
12.28,15.73,entertainment,357,0,0,0
67.9,0.09,grocery,352,0,0,0
20.75,3.2,online_retail,318,0,0,0
26.2,66.23,online_retail,447,0,0,0
9.83,23.33,online_retail,383,0,0,0
8.45,4.88,gas_station,383,0,0,0
46.48,5.69,atm,285,0,0,0
140.69,24.67,airline,295,0,0,0
8.38,23.28,entertainment,183,0,0,0
4.27,17.64,gas_station,115,0,0,0
12.29,46.15,online_retail,132,0,0,0
106.39,27.98,other,777,0,0,0
429.28,69.13,grocery,619,0,0,0
14.9,18.08,atm,452,0,0,0
88.29,6.23,entertainment,198,0,0,0
104.28,15.2,hotel,514,0,0,0
2.07,1.82,restaurant,86,0,0,0
48.59,10.76,other,364,0,0,0
137.86,43.29,entertainment,578,0,0,0
224.37,9.74,airline,256,0,0,0
8.9,12.2,gas_station,451,1,0,0
35.04,20.93,gas_station,211,0,0,0
106.36,36.62,hotel,30,1,1,1
4.34,7.21,atm,164,0,0,0
21.51,30.86,gas_station,115,0,0,0
625.08,37.78,atm,251,0,0,0
5.71,1.47,airline,531,0,0,0
8.07,71.3,airline,100,0,0,0
7.25,13.02,pharmacy,243,0,0,0
80.68,15.04,restaurant,156,0,1,0
68.59,18.53,online_retail,156,0,0,0
103.88,45.89,restaurant,129,0,0,0
21.89,51.16,pharmacy,776,0,0,0
75.69,24.75,pharmacy,361,0,0,0
15.3,41.26,atm,451,0,0,0
256.18,7.45,gas_station,624,0,0,0
27.05,7.42,grocery,231,0,0,0
8.49,3.13,hotel,757,0,0,0
10.22,16.3,online_retail,392,0,0,0
15.05,10.94,atm,185,0,0,0
51.28,115.16,airline,280,0,0,0
2.76,6.93,restaurant,241,0,0,0
97.79,33.2,gas_station,614,0,0,0
72.03,9.27,gas_station,30,0,0,0
22.8,20.57,atm,215,0,0,0
22.91,42.5,hotel,470,0,0,0
45.15,4.92,other,64,0,0,0
6.69,7.15,grocery,338,0,1,1
16.63,38.55,restaurant,322,0,0,0
8.16,82.44,airline,609,0,0,0
8.57,5.32,airline,112,0,0,0
11.75,21.0,pharmacy,587,0,0,0
61.3,3.35,airline,579,0,0,0
26.53,54.59,pharmacy,316,0,0,0
20.66,9.52,entertainment,395,0,0,0
17.41,66.8,pharmacy,454,0,0,0
35.57,0.39,hotel,488,0,0,1
39.84,24.04,other,371,0,0,0
12.13,7.26,gas_station,459,0,0,0
13.57,5.77,atm,646,0,0,0
18.74,26.96,pharmacy,503,0,0,0
15.39,13.77,online_retail,357,0,0,0
24.32,5.97,grocery,683,0,0,0
323.26,43.16,restaurant,463,0,0,0
17.0,54.94,pharmacy,691,0,0,0
46.8,16.83,other,193,0,0,0
5.05,47.24,hotel,281,1,0,0
24.54,30.41,hotel,438,0,0,0
584.83,7.81,atm,30,0,0,0
4.51,6.62,atm,517,0,0,0
3.5,1.85,hotel,376,0,0,0
42.96,32.06,entertainment,307,0,0,0
24.52,11.71,grocery,281,0,1,0
9.68,2.72,entertainment,273,0,0,0
47.14,91.2,restaurant,778,0,0,0
18.19,42.81,other,345,0,0,0
3.31,37.12,gas_station,832,0,0,0
19.19,9.78,online_retail,605,0,0,0
12.35,6.78,online_retail,154,0,0,0
23.46,22.99,grocery,269,0,0,0
58.11,53.25,other,236,0,1,1
33.93,4.79,airline,523,0,0,0
26.47,45.1,pharmacy,602,0,0,0
18.16,60.93,airline,327,0,0,0
19.43,23.8,hotel,374,0,0,0
35.14,28.08,atm,289,0,0,0
5.85,3.13,entertainment,50,0,0,0
43.27,41.58,atm,399,0,0,0
37.25,19.27,grocery,349,0,0,0
10.94,14.76,pharmacy,167,0,0,0
89.3,27.75,pharmacy,525,0,0,0
9.71,72.57,hotel,663,0,0,0
40.44,5.51,hotel,59,0,0,0
18.71,9.52,airline,297,0,0,0
61.55,16.96,other,73,0,1,1
35.95,20.76,pharmacy,223,0,0,0
45.67,89.87,restaurant,87,0,0,0
29.02,1.67,online_retail,241,0,0,0
13.98,16.84,online_retail,673,0,0,0
59.97,26.42,entertainment,381,0,0,0
15.62,2.94,restaurant,315,1,0,0
1.7,1.08,atm,251,0,0,0
8.64,4.56,airline,319,0,0,0
39.18,41.54,online_retail,332,0,0,0
61.39,72.27,atm,362,0,1,1
25.6,45.15,pharmacy,723,0,0,0
8.7,15.43,gas_station,535,0,1,1
20.97,20.44,pharmacy,85,0,0,0
5.4,22.9,online_retail,468,0,0,0
131.43,6.64,restaurant,259,0,0,0
16.91,35.46,online_retail,260,0,0,0
10.89,50.98,atm,726,0,0,0
48.33,23.32,hotel,335,0,0,0
19.15,14.13,gas_station,649,0,1,0
15.24,6.77,other,272,0,0,0
9.26,45.52,atm,361,0,0,0
21.09,16.17,gas_station,222,0,0,0
21.85,17.96,pharmacy,326,1,0,0
27.19,20.48,pharmacy,566,1,0,0
18.14,13.4,online_retail,536,0,0,0
26.89,10.25,airline,353,0,0,0
146.91,9.14,entertainment,405,0,0,0
9.49,31.43,other,83,0,0,0
24.94,12.87,grocery,514,1,0,0
23.88,17.58,airline,125,0,0,0
210.94,17.93,atm,264,0,0,0
46.85,37.45,airline,351,0,0,0
8.92,24.67,entertainment,409,0,0,0
23.21,61.62,restaurant,557,0,0,0
0.72,26.65,airline,596,0,0,0
8.22,41.36,pharmacy,321,0,0,0
15.45,34.72,online_retail,701,0,0,0
25.14,11.37,grocery,605,0,0,0
741.95,2.34,online_retail,172,0,0,0
40.87,19.38,airline,424,0,0,0
7.36,41.31,other,230,0,0,0
38.63,65.77,online_retail,220,0,0,0
21.94,27.85,restaurant,534,0,0,0
52.93,87.95,grocery,361,0,0,0
40.83,23.31,restaurant,148,0,0,0
23.76,24.63,gas_station,220,0,0,0
11.21,18.11,hotel,469,0,0,0
50.38,6.15,hotel,532,0,0,0
122.32,18.62,entertainment,656,0,0,0
60.71,1.79,online_retail,522,0,0,0
32.5,35.71,airline,291,0,0,0
13.87,11.36,online_retail,684,1,0,0
30.49,8.84,hotel,522,1,0,0
29.36,27.01,restaurant,92,0,0,0
14.44,16.39,gas_station,365,0,0,0
19.22,1.21,airline,542,1,0,0
9.29,64.31,other,720,0,0,0
5.27,8.06,airline,614,0,0,0
515.65,16.48,hotel,258,0,0,0
16.52,5.38,gas_station,601,0,0,0
13.14,34.34,pharmacy,327,0,0,0
12.81,10.44,online_retail,262,0,0,0
43.71,26.55,airline,725,0,1,0
20.04,47.94,restaurant,423,0,0,0
10.51,37.51,hotel,607,0,0,0
49.51,35.17,airline,575,0,0,0
1132.07,5.11,gas_station,384,0,0,0
17.18,28.91,airline,574,0,0,0
22.6,3.93,grocery,105,1,0,0
35.2,4.75,airline,491,0,0,0
78.69,9.11,other,152,0,0,0
71.74,6.93,other,386,0,0,0
68.93,4.85,restaurant,396,0,0,0
18.32,9.03,atm,467,0,0,0
36.99,45.09,airline,430,0,0,0
65.09,2.17,hotel,265,0,0,0
142.97,99.67,airline,667,0,0,0
30.54,6.02,gas_station,666,0,0,0
33.05,33.85,pharmacy,64,1,0,0
36.76,31.41,hotel,583,0,0,0
47.68,0.12,online_retail,472,1,0,1
12.65,20.22,grocery,30,0,0,0
5.78,5.46,grocery,333,0,0,0
33.33,11.03,hotel,172,0,1,0
55.83,28.38,online_retail,308,0,0,0
33.0,71.6,online_retail,448,0,0,0
9.39,33.65,atm,362,0,0,0
13.23,48.72,atm,137,0,0,0
37.31,3.98,other,473,0,0,0
20.33,19.77,pharmacy,498,0,0,0
11.52,7.6,gas_station,264,0,0,0
34.98,2.99,airline,36,0,0,0
3.81,6.39,other,73,0,0,0
40.09,9.12,gas_station,149,0,0,0
6.34,21.09,online_retail,236,0,0,0
11.86,5.68,other,527,0,0,0
6.32,12.73,atm,30,1,0,0
61.5,18.36,airline,305,0,0,0
38.04,2.56,pharmacy,793,0,0,0
52.04,10.7,gas_station,30,0,0,0
126.03,33.47,grocery,363,0,0,0
32.65,0.79,airline,356,0,1,0
35.0,41.2,hotel,572,0,0,0
15.9,0.88,grocery,263,0,0,0
14.4,65.05,pharmacy,632,0,0,0
14.02,2.79,hotel,395,0,0,0
29.16,21.02,other,598,0,0,0
60.29,83.11,pharmacy,548,1,0,0
27.36,26.84,airline,519,0,0,0
12.84,34.53,atm,341,1,0,0
6.52,17.96,entertainment,590,0,0,0
74.28,58.63,restaurant,78,1,0,0
23.59,58.27,online_retail,195,0,0,0
6.94,13.93,other,178,0,0,0
35.7,4.58,grocery,218,0,0,0
16.28,26.27,gas_station,283,0,0,0
16.17,30.96,online_retail,639,0,0,0
84.04,5.04,pharmacy,810,0,0,0
19.32,3.48,other,660,0,0,0
23.41,17.08,entertainment,142,1,0,0
4.43,10.14,hotel,433,0,0,0
23.87,3.5,restaurant,54,0,0,0
38.1,34.88,pharmacy,511,0,0,0
11.54,28.05,gas_station,596,0,0,0
46.58,5.76,other,714,0,0,0
7.81,35.73,grocery,150,0,1,0
14.99,0.73,grocery,30,0,0,0
42.68,50.74,online_retail,347,0,0,0
78.98,1.05,other,180,0,0,0
4.5,35.04,other,30,0,0,0
34.15,10.06,pharmacy,378,0,0,0
1331.48,23.86,hotel,441,0,0,0
9.03,71.73,atm,384,0,0,0
21.89,16.44,online_retail,95,0,0,0
10.95,9.25,entertainment,86,0,0,0
6.77,4.03,entertainment,49,0,0,0
666.81,8.58,other,410,0,0,0
1436.09,4.52,online_retail,552,0,1,1
29.74,15.29,online_retail,274,1,0,0
59.7,19.28,pharmacy,602,0,0,0
25.11,8.29,hotel,75,0,0,0
9.14,23.53,pharmacy,513,0,0,0
62.14,18.77,other,300,0,1,0
608.04,18.72,hotel,148,0,0,0
32.72,12.67,online_retail,774,0,0,0
4.07,69.69,hotel,327,0,0,0
771.61,2.51,hotel,133,0,0,0
23.29,2.97,hotel,224,0,0,0
323.7,16.14,entertainment,527,0,0,0
25.64,5.07,restaurant,262,0,0,0
31.19,4.34,hotel,181,0,0,0
20.12,53.02,gas_station,190,0,0,0
57.47,97.77,pharmacy,385,0,0,0
9.86,20.87,online_retail,383,1,0,0
48.68,12.7,airline,402,0,0,0
18.76,3.53,gas_station,488,0,1,1
60.87,11.67,airline,363,1,0,0
23.98,2.57,online_retail,611,0,0,0
5.18,19.08,pharmacy,367,0,0,0
526.28,50.1,other,755,1,0,0
4.88,9.23,atm,627,0,0,0
1.28,37.65,gas_station,580,0,0,0
7.13,4.69,pharmacy,678,0,0,0
